zip,customer_id,latitude,longitude,city,state_name,zcta,population,density,county_fips,county_name,country,region,imprecise,military,timezone
19140,141558,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,136364,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,136364,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,137785,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,131961,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,131961,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,152807,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,152807,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,152807,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,141558,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,141558,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,141558,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,117478,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,134362,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,160129,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,160129,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,160129,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,152807,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,134922,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,132990,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,102869,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,102869,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,102869,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,102869,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,161907,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,161907,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,116344,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,155747,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,109176,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,109176,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122336,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122336,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122336,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122336,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,110366,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,147739,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,167374,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,167374,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,155075,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,157287,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,157287,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,121993,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,130967,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,167570,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,154389,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,138492,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,101196,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,130554,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,127243,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,127243,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,127243,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,127243,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,127243,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,129938,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,156895,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122756,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122756,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,155481,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,155481,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,155481,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,159926,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,159926,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,159926,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,120796,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,149370,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,163951,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,144974,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,144974,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,144974,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,159926,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,159926,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,122511,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,140858,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,140858,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,140858,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,140858,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,140858,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,143798,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,143798,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,101427,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,112865,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,154760,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19140,149524,40.01224,-75.14512,Philadelphia,Pennsylvania,TRUE,53996,6613.6,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,134173,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,100734,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,100734,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,115189,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,115189,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,136448,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,110149,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,110149,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,164259,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,142839,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,167010,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,118486,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,118486,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,120341,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,120341,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,128909,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,128909,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,144526,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,159835,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,159835,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,146066,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,150161,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,118486,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,141544,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,141544,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,141544,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,141544,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,141544,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,144526,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,154109,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,154109,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,101126,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,158099,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,158099,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,113509,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114251,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114251,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114251,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114251,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,105284,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,151043,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,168823,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,168823,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,141817,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,160962,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,160962,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114251,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,127453,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,127453,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,132962,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,132962,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,131156,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,148012,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121293,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121293,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121293,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121293,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121293,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,127453,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121223,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,121223,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,157343,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,157343,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,157343,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,102806,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,169656,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,104983,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114867,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,114867,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,115343,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,115343,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,139773,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,164924,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,169817,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,144862,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,144862,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,112984,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,136280,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,149489,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,149489,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,149489,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,110429,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,132381,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
19143,100811,39.94315,-75.22664,Philadelphia,Pennsylvania,TRUE,63186,7830.3,42101,Philadelphia,United States,Atlantic,FALSE,FALSE,America/New_York
